date,value
2014-03-14,10.97
2014-04-15,11.47
2014-05-16,11.97
2014-06-17,12.17
2014-07-18,12.97
2014-08-19,13.07
2014-09-20,13.97
2014-10-21,13.07
2014-11-22,12.97
2014-12-22,12.57
2014-12-23,11.97
2014-12-23,11.97
2014-12-23,11.97
2014-12-23,11.97
2014-12-23,11.97
2014-12-23,11.97
2014-12-23,11.97
2014-12-23,11.97
2014-12-23,11.97
2014-12-23,11.97
2014-12-23,11.97
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-23,11.73
2014-12-29,10.92
2014-12-29,10.92
2014-12-29,10.92
2014-12-29,10.92
2014-12-29,10.92
2014-12-29,10.92
2014-12-29,10.92
2014-12-29,10.92
2014-12-29,10.92
2014-12-29,10.92
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-29,11.40
2014-12-30,11.01
2014-12-30,11.01
2014-12-30,11.01
2014-12-30,11.01
2014-12-30,11.01
2014-12-30,11.01
2014-12-30,11.01
2014-12-30,11.01
2014-12-30,11.01
2014-12-30,11.01
2014-12-30,11.01
2014-12-31,10.81
2014-12-31,10.81
2015-01-05,11.52
2015-01-05,11.52
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.57
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,11.68
2015-01-05,12.08
2015-01-05,12.08
2015-01-04,11.11
2015-01-04,11.10
2015-01-05,12.47
2015-01-05,12.47
2015-01-05,12.45
2015-01-05,12.45
2015-01-05,12.45
2015-01-05,12.45
2015-01-05,12.45
2015-01-05,12.44
2015-01-05,12.44
2015-01-05,12.44
2015-01-05,12.44
2015-01-05,12.44
2015-01-05,12.44
2015-01-05,12.44
2015-01-05,12.44
2015-01-05,12.44
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.08
2015-01-06,12.06
2015-01-06,12.06
2015-01-06,12.06
2015-01-06,12.05
2015-01-06,12.05
2015-01-06,12.05
2015-01-06,12.05
2015-01-06,12.13
2015-01-06,12.23
2015-01-06,12.23
2015-01-06,12.23
2015-01-06,12.23
2015-01-06,12.23
2015-01-06,12.23
2015-01-06,12.23
2015-01-06,12.23
2015-01-06,12.23
2015-01-06,12.27
2015-01-06,12.27
2015-01-06,12.33
2015-01-06,12.33
2015-01-06,12.38
2015-01-06,12.38
2015-01-06,12.41
2015-01-06,12.41
2015-01-06,12.41
2015-01-06,12.41
2015-01-06,12.45
2015-01-06,12.45
2015-01-06,12.45
2015-01-06,12.45
2015-01-06,12.45
2015-01-06,12.45
2015-01-07,12.49
2015-01-07,12.49
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.52
2015-01-07,12.52
2015-01-07,12.53
2015-01-07,12.53
2015-01-07,12.58
2015-01-07,12.58
2015-01-07,12.56
2015-01-07,12.56
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.52
2015-01-07,12.52
2015-01-07,12.46
2015-01-07,12.46
2015-01-07,12.43
2015-01-07,12.43
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.73
2015-01-07,12.73
2015-01-07,12.82
2015-01-07,12.82
2015-01-07,12.82
2015-01-07,12.82
2015-01-07,12.82
2015-01-07,12.82
2015-01-07,12.82
2015-01-07,12.82
2015-01-07,12.82
2015-01-07,12.82
2015-01-07,12.82
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.89
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
2015-01-07,12.93
